"","id","parent","sex","birth_year","working_status","cit","acom4c","town_size","quality_life","citizen_status","education_level","ireg"
"2194",6273751,1,1,1956,19,1,2,5,2,5,4,19
"2195",6274791,1,2,1965,19,1,2,3,3,7,5,19
"2196",6274792,2,1,1959,19,1,2,3,1,1,1,19
"2197",6277971,1,1,1949,6,1,1,5,3,6,5,6
"2198",6277972,2,2,1951,6,1,1,3,3,6,5,6
"2199",6278421,1,2,1965,1,1,1,3,1,1,4,1
"2200",6278422,2,1,1951,1,1,1,3,3,6,5,1
"2201",6278423,6,1,1987,1,1,1,3,1,1,4,1
"2202",6278424,6,2,1991,1,1,1,3,1,1,4,1
"2203",6278451,1,2,1942,1,1,1,3,3,6,5,1
"2204",6278452,2,1,1935,1,1,1,3,3,6,5,1
"2205",6280911,1,2,1927,9,1,2,2,3,6,5,3
"2206",6281931,1,1,1972,19,1,2,2,3,7,5,19
"2207",6282621,1,2,1970,19,1,2,5,3,7,5,19
"2208",6282622,2,1,1968,19,1,2,5,2,4,4,19
"2209",6284181,1,1,1948,12,1,2,3,2,5,2,12
"2210",6291,1,1,1939,5,1,1,3,3,6,5,5
"2211",6292,7,1,1969,5,1,1,5,1,1,4,5
"2212",6294551,1,1,1948,20,1,1,2,1,1,2,20
"2213",6294552,2,2,1955,20,1,1,2,3,6,5,20
"2214",6294553,6,2,1985,20,1,1,5,3,7,5,20
"2215",6294581,1,2,1949,20,1,1,5,3,7,5,20
"2216",6294582,2,1,1956,20,1,1,3,1,1,2,20
"2217",6294781,1,2,1944,20,1,1,8,3,6,5,20
"2218",6294782,2,1,1940,20,1,1,5,3,6,5,20
"2219",6294783,6,1,1981,20,1,1,8,1,2,2,20
"2220",6294881,1,2,1945,20,1,1,3,3,7,5,20
"2221",6294882,2,1,1942,20,1,1,5,3,6,5,20
"2222",6294921,1,2,1929,20,1,1,2,3,6,5,20
"2223",6295051,1,1,1966,12,1,1,7,1,2,3,20
"2224",6295052,2,2,1969,15,1,1,5,1,2,3,20
"2225",6295181,1,2,1935,19,1,1,1,3,6,5,20
"2226",6295182,7,1,1960,19,1,1,5,2,5,4,20
"2227",6295201,1,2,1956,20,1,1,5,1,2,3,20
"2228",6295202,2,1,1944,20,1,1,3,3,6,5,20
"2229",6295211,1,2,1942,20,1,1,2,3,6,5,20
"2230",6295212,2,1,1938,20,1,1,2,3,6,5,20
"2231",6295551,1,1,1958,3,1,2,5,2,4,2,3
"2232",6295553,6,2,1986,3,1,2,6,1,2,4,3
"2233",6298281,1,1,1942,17,1,2,4,3,6,5,17
"2234",6299841,1,2,1939,15,1,2,2,3,6,5,3
"2235",6299842,7,1,1974,3,1,2,3,2,5,4,3
"2236",6300081,1,2,1957,16,1,2,3,1,1,4,3
"2237",6303451,1,2,1960,20,1,0,5,1,1,3,20
"2238",6303452,2,1,1955,20,1,0,3,1,1,4,20
"2239",6303453,6,1,1982,20,1,0,3,1,1,4,20
"2240",6306301,1,2,1936,11,1,0,2,3,6,5,11
"2241",6306302,2,1,1930,11,1,0,2,3,6,5,11
"2242",6306501,1,2,1944,11,1,0,2,3,6,5,11
"2243",6307431,1,1,1930,5,1,2,5,3,6,5,5
"2244",6308581,1,2,1945,12,1,2,2,3,6,5,12
"2245",6308582,2,1,1942,12,1,2,3,3,6,5,12
"2246",6308831,1,2,1952,15,1,2,7,1,3,3,12
"2247",6308832,2,1,1950,12,1,2,7,1,3,3,12
"2248",6310161,1,1,1935,1,1,1,7,3,6,5,1
"2249",6310162,2,2,1939,1,1,1,5,3,6,5,1
"2250",6310191,1,2,1923,1,1,1,2,3,6,5,1
"2251",6310192,7,2,1945,1,1,1,4,3,6,5,1
"2252",6312371,1,1,1944,3,1,0,3,2,4,4,3
"2253",6312372,2,2,1948,5,1,0,2,2,4,1,3
"2254",6313061,1,1,1941,12,1,2,2,3,6,5,12
"2255",6313063,6,2,1967,12,1,2,3,1,1,4,12
"2256",6313064,6,1,1968,12,1,2,3,3,6,5,12
"2257",6314311,1,1,1942,3,1,2,4,3,6,5,3
"2258",6314312,2,2,1949,5,1,2,3,3,6,5,3
"2259",6314313,6,2,1973,3,1,2,7,1,2,2,3
"2260",6314314,6,1,1981,3,1,2,5,1,2,2,3
"2261",6315321,1,1,1960,8,1,1,5,1,2,3,8
"2262",6315322,2,2,1961,8,1,1,5,2,5,4,8
"2263",6317121,1,1,1929,11,1,2,3,3,6,5,11
"2264",6317962,2,1,1949,15,1,2,2,1,1,4,15
"2265",6317964,6,1,1982,15,1,2,5,1,1,4,15
"2266",6319031,1,1,1964,15,1,2,5,1,1,4,15
"2267",6319032,2,2,1965,15,1,2,5,1,2,4,15
"2268",6319541,1,1,1948,16,1,2,1,3,6,5,16
"2269",6319811,1,1,1943,16,1,2,3,3,6,5,16
"2270",6321,1,1,1950,5,1,1,3,3,6,5,5
"2271",6323,6,1,1983,5,1,1,5,1,2,2,5
"2272",6320211,1,2,1957,7,1,2,5,1,3,4,7
"2273",6320441,1,2,1940,7,1,2,2,3,6,5,7
"2274",6320442,2,1,1934,7,1,2,3,3,6,5,7
"2275",6320591,1,2,1945,13,1,2,2,3,6,5,7
"2276",6320592,2,1,1944,13,1,2,2,3,6,5,7
"2277",6320593,6,1,1970,7,1,2,3,3,6,5,7
"2278",6320781,1,2,1966,7,1,2,3,1,1,4,7
"2279",6320782,2,1,1953,20,1,2,5,1,1,4,7
"2280",6320991,1,1,1942,8,1,2,5,2,5,4,18
"2281",6321181,1,1,1943,18,1,2,5,3,6,5,18
"2282",6322701,1,1,1959,20,1,2,2,3,7,5,20
"2283",6322702,11,2,1954,20,1,2,2,3,6,5,20
"2284",6322703,6,1,1985,20,1,2,3,1,1,4,20
"2285",6322931,1,1,1932,10,1,2,2,3,6,5,10
"2286",6322932,2,2,1941,10,1,2,1,3,6,5,10
"2287",6323471,1,1,1964,10,1,2,3,1,1,4,10
"2288",6323472,2,2,1967,10,1,2,3,2,4,4,10
"2289",6331,1,2,1934,5,1,1,2,3,6,5,5
"2290",6334121,1,1,1971,7,1,2,5,1,2,3,7
"2291",6334122,2,2,1973,7,1,2,6,1,2,3,7
"2292",6334581,1,1,1950,11,1,1,5,3,6,5,11
"2293",6334582,2,2,1952,11,1,1,5,2,5,4,11
"2294",6336061,1,1,1926,18,1,2,5,3,6,5,3
"2295",6336062,2,2,1936,12,1,2,5,3,6,5,3
"2296",6336541,1,1,1956,3,1,2,3,3,6,5,3
"2297",6336543,6,2,1989,3,1,2,4,1,2,4,3
"2298",6339411,1,2,1929,5,1,3,7,3,6,5,7
"2299",6339511,1,1,1934,7,1,3,7,3,6,5,7
"2300",6339512,7,2,1973,7,1,3,3,3,6,5,7
"2301",6341441,1,2,1967,7,1,3,4,3,7,5,7
"2302",6341442,2,1,1968,3,1,3,5,1,2,3,7
"2303",6344421,1,2,1942,9,1,2,2,3,6,5,9
"2304",6344422,2,1,1940,9,1,2,2,3,6,5,9
"2305",6344423,6,1,1972,9,1,2,7,1,3,4,9
"2306",6344811,1,2,1943,9,1,2,2,3,6,5,9
"2307",6344812,2,1,1936,9,1,2,2,3,6,5,9
"2308",6345511,1,1,1946,15,1,3,7,1,3,2,15
"2309",6347321,1,2,1954,8,1,0,5,1,2,3,8
"2310",6347322,2,1,1956,8,1,0,5,1,2,4,8
"2311",6347323,6,1,1982,8,1,0,5,1,1,4,8
"2312",6347691,1,1,1946,8,1,0,2,3,6,5,8
"2313",6347692,2,2,1956,8,1,0,3,3,6,5,8
"2314",6348101,1,1,1931,3,1,0,5,3,6,5,3
"2315",6348102,2,2,1930,3,1,0,3,3,6,5,3
"2316",6348211,1,2,1966,3,1,0,5,1,3,4,3
"2317",6348471,1,1,1959,3,1,0,5,1,1,2,3
"2318",6348473,6,1,1986,3,1,0,5,1,2,2,3
"2319",6349351,1,1,1922,10,1,0,2,3,6,5,10
"2320",6350071,1,2,1938,10,1,0,1,3,6,5,10
"2321",6350072,2,1,1931,10,1,0,2,3,6,5,10
"2322",6350471,1,1,1938,10,1,0,3,3,6,5,10
"2323",6350472,2,2,1944,10,1,0,3,3,6,5,10
"2324",6350473,6,2,1968,10,1,0,3,1,1,3,10
"2325",6351121,1,1,1966,12,1,2,5,1,2,3,3
"2326",6351122,2,2,1966,3,1,2,4,1,2,3,3
"2327",6351801,1,1,1946,15,1,2,2,3,6,5,15
"2328",6352101,1,2,1928,15,1,2,2,3,6,5,15
"2329",6352581,1,2,1925,15,1,2,2,3,6,5,15
"2330",6352631,1,1,1973,8,1,0,5,1,2,3,8
"2331",6352632,2,2,1975,8,1,0,5,1,2,3,8
"2332",6352881,1,2,1958,3,1,0,5,1,2,4,8
"2333",6353341,1,1,1935,8,1,0,2,3,6,5,8
"2334",6353342,2,2,1936,8,1,0,2,3,6,5,8
"2335",6353461,1,1,1963,8,1,0,5,1,3,4,8
"2336",6353462,2,2,1959,8,1,0,5,1,2,1,8
"2337",6355131,1,1,1963,15,1,2,3,1,1,4,15
"2338",6355141,1,2,1948,15,1,2,2,3,7,5,15
"2339",6359641,1,2,1956,20,1,0,7,3,7,5,20
"2340",6359642,2,1,1941,20,1,0,3,2,5,4,20
"2341",6359643,4,2,1924,20,1,0,2,3,6,5,20
"2342",6361852,4,2,1932,15,1,0,2,3,6,5,15
"2343",6362061,1,1,1933,15,1,0,2,3,6,5,15
"2344",6362062,2,2,1933,15,1,0,2,3,6,5,15
"2345",6362371,1,1,1971,15,1,0,3,1,1,4,15
"2346",6362372,2,2,1972,15,1,0,2,1,1,2,15
"2347",6362373,6,1,1992,15,1,0,5,3,7,5,15
"2348",6362581,1,1,1947,1,1,0,5,3,6,5,1
"2349",6362771,1,1,1947,16,1,0,4,3,6,5,1
"2350",6362891,1,1,1950,1,1,0,4,3,6,5,1
"2351",6362892,2,2,1952,5,1,0,4,3,6,5,1
"2352",6362971,1,2,1950,20,1,0,3,3,7,5,1
"2353",6362972,2,1,1949,17,1,0,4,3,6,5,1
"2354",6362973,6,1,1976,1,1,0,5,2,5,4,1
"2355",6362974,6,1,1979,1,1,0,4,1,1,4,1
"2356",6363011,1,2,1956,1,1,0,3,3,7,5,1
"2357",6363012,2,1,1950,1,1,0,2,3,6,5,1
"2358",6363041,1,2,1933,5,1,0,1,3,6,5,1
"2359",6363051,1,2,1961,1,1,0,5,3,7,5,1
"2360",6363052,2,1,1962,1,1,0,3,1,1,4,1
"2361",6363091,1,2,1943,12,1,0,4,3,6,5,1
"2362",6363092,2,1,1938,1,1,0,2,3,6,5,1
"2363",6364011,1,1,1933,18,1,0,2,3,6,5,18
"2364",6364012,2,2,1936,18,1,0,2,3,6,5,18
"2365",6364071,1,1,1947,18,1,0,2,3,6,5,18
"2366",6364072,2,2,1953,18,1,0,1,3,6,5,18
"2367",6364073,8,1,1978,NA,1,0,3,1,1,4,18
"2368",6364181,1,1,1928,18,1,0,2,3,6,5,18
"2369",6364182,2,2,1932,18,1,0,1,3,6,5,18
"2370",6365581,1,2,1949,11,1,2,5,3,6,5,11
"2371",6365582,7,1,1974,11,1,2,7,2,4,4,11
"2372",6365583,7,1,1975,11,1,2,7,2,4,4,11
"2373",6367081,1,1,1928,9,1,2,5,3,6,5,9
"2374",6368701,1,2,1966,20,1,1,3,1,2,4,20
"2375",6368702,2,1,1964,20,1,1,3,2,4,4,20
"2376",6369411,1,1,1963,17,1,0,3,1,1,2,3
"2377",6369412,2,2,1969,3,1,0,4,1,2,4,3
"2378",6370091,1,2,1953,3,1,0,3,3,6,5,3
"2379",6370092,2,1,1949,3,1,0,2,3,6,5,3
"2380",6372421,1,2,1943,20,1,2,4,3,6,5,20
"2381",6375371,1,1,1959,4,1,0,3,1,1,4,4
"2382",6375372,2,2,1966,4,1,0,3,1,2,4,4
"2383",6375373,6,1,1988,4,1,0,4,1,1,4,4
"2384",6376191,1,1,1926,9,1,2,5,3,6,5,9
"2385",6376192,2,2,1937,18,1,2,2,3,6,5,9
"2386",6377011,1,1,1941,11,1,2,2,3,6,5,11
"2387",6377012,2,2,1947,11,1,2,2,3,6,5,11
"2388",6377013,6,1,1971,11,1,2,5,1,1,2,11
"2389",6377111,1,2,1932,NA,1,2,1,3,6,5,11
"2390",6377281,1,2,1920,11,1,2,2,3,6,5,11
"2391",6378691,1,1,1934,18,1,0,3,3,6,5,18
"2392",6378692,2,2,1938,18,1,0,2,3,7,5,18
"2393",6381221,1,1,1954,1,1,2,3,3,6,5,1
"2394",6381222,2,2,1953,1,1,2,5,1,2,4,1
"2395",6381321,1,2,1930,1,1,2,2,3,6,5,1
"2396",6382251,1,1,1939,15,1,1,7,3,6,5,1
"2397",6382252,2,2,1932,15,1,1,3,3,6,5,1
"2398",6382501,1,1,1947,17,1,1,3,3,6,5,1
"2399",6383221,1,2,1938,3,1,0,2,3,6,5,3
"2400",6383222,2,1,1936,3,1,0,2,3,6,5,3
"2401",6383391,1,1,1953,19,1,0,3,1,1,2,3
"2402",6383392,2,2,1954,16,1,0,3,1,1,4,3
"2403",6383601,1,1,1946,6,1,2,7,3,6,5,6
"2404",6383951,1,1,1963,6,1,2,7,1,2,4,6
"2405",6384141,1,2,1952,6,1,2,7,1,3,4,6
"2406",6385081,1,2,1966,1,1,0,3,3,7,5,1
"2407",6385082,2,1,1959,1,1,0,3,1,1,4,1
"2408",6385083,6,2,1991,1,1,0,3,1,1,4,1
"2409",6386031,1,1,1959,19,1,2,7,1,3,4,19
"2410",6386032,2,2,1962,19,1,2,6,1,2,3,19
"2411",6388111,1,1,1958,8,1,2,5,1,3,4,8
"2412",6388112,2,2,1960,8,1,2,5,1,3,4,8
"2413",6388631,1,2,1955,8,1,2,7,2,4,4,8
"2414",6389061,1,1,1948,14,1,1,4,3,6,5,14
"2415",6389811,1,2,1936,20,1,2,1,3,6,5,20
"2416",6390131,1,2,1958,20,1,2,2,1,1,4,20
"2417",6390132,2,1,1949,20,1,2,2,3,6,5,20
"2418",6390133,6,1,1983,20,1,2,5,2,4,4,20
"2419",6390134,6,1,1998,20,1,2,2,3,7,5,20
"2420",6390671,1,2,1949,20,1,2,3,3,6,5,20
"2421",6392921,1,2,1960,8,1,0,5,1,2,3,8
"2422",6392922,4,2,1932,8,1,0,2,3,6,5,8
"2423",6392923,11,1,1967,8,1,0,4,1,1,4,8
"2424",6393311,1,2,1962,8,1,0,5,1,2,4,8
"2425",6393312,7,1,1984,8,1,0,5,1,2,4,8
"2426",6393313,7,1,1986,8,1,0,4,1,2,4,8
"2427",6393314,7,1,1987,3,1,0,3,1,1,4,8
"2428",6393731,1,2,1947,10,1,1,2,3,6,5,10
"2429",6393732,2,1,1947,10,1,1,2,3,6,5,10
"2430",6393733,5,2,1925,10,1,1,1,3,6,5,10
"2431",6395021,1,1,1971,6,1,0,5,2,4,4,6
"2432",6395023,4,1,1944,6,1,0,5,3,6,5,6
"2433",6395024,11,2,1976,6,1,0,5,1,2,4,6
"2434",6395091,1,1,1958,6,1,0,5,2,4,4,6
"2435",6395093,6,2,1982,6,1,0,5,1,2,4,6
"2436",6395751,1,2,1938,5,1,2,3,3,6,5,5
"2437",6395911,1,1,1939,5,1,2,2,3,6,5,5
"2438",6395912,2,2,1942,5,1,2,2,3,6,5,5
"2439",6399241,1,2,1968,15,1,2,3,3,7,5,15
"2440",6399242,2,1,1963,15,1,2,3,2,5,4,15
"2441",6399243,6,2,1990,15,1,2,5,1,2,4,15
"2442",6399244,6,2,1992,15,1,2,3,1,1,4,15
"2443",6399711,1,1,1962,19,1,1,3,1,1,4,19
"2444",6401641,1,1,1948,11,1,2,5,3,6,5,11
"2445",6401642,2,2,1950,11,1,2,7,3,6,5,11
"2446",6402121,1,1,1959,11,1,2,5,2,4,2,11
"2447",6402122,2,2,1962,11,1,2,5,2,4,2,11
"2448",6402201,1,2,1939,11,1,2,2,3,6,5,11
"2449",6402501,1,1,1945,8,1,1,5,3,6,5,8
"2450",6402502,2,2,1946,NA,1,1,5,3,6,5,8
"2451",6402503,6,1,1975,8,1,1,5,1,3,2,8
"2452",6406571,1,1,1948,7,1,0,5,3,6,5,7
"2453",6406572,2,2,1955,19,1,0,5,1,2,3,7
"2454",6407901,1,2,1939,8,1,2,2,3,6,5,8
"2455",6408211,1,2,1965,8,1,2,7,1,2,3,8
"2456",6408212,2,1,1958,NA,1,2,7,1,3,3,8
"2457",6408371,1,1,1938,8,1,2,3,3,6,5,8
"2458",6408372,2,2,1939,8,1,2,3,3,6,5,8
"2459",6408641,1,2,1975,8,1,2,3,1,1,4,8
"2460",6409541,1,1,1932,1,1,2,3,3,6,5,1
"2461",6409542,2,2,1933,1,1,2,3,3,6,5,1
"2462",6409701,1,2,1966,16,1,2,2,3,7,5,16
"2463",6409702,2,1,1963,16,1,2,2,1,1,4,16
"2464",6409704,9,2,2000,16,1,2,1,3,7,5,16
"2465",6409941,1,2,1936,16,1,2,1,3,7,5,16
"2466",6409942,2,1,1936,16,1,2,1,3,6,5,16
"2467",6410301,1,1,1943,16,1,2,3,3,6,5,16
"2468",6410841,1,1,1945,19,1,2,3,3,6,5,19
"2469",6410842,2,2,1947,19,1,2,3,3,7,5,19
"2470",6410881,1,1,1956,19,1,2,7,1,2,1,19
"2471",6410882,2,2,1956,19,1,2,5,1,2,4,19
"2472",6413051,1,1,1962,3,1,0,3,1,1,2,3
"2473",6416241,1,2,1939,11,1,2,7,3,6,5,11
"2474",6416281,1,1,1943,11,1,2,4,3,6,5,11
"2475",6416284,7,1,1973,11,1,2,5,1,2,3,11
"2476",6420071,1,2,1959,9,1,2,5,1,2,3,9
"2477",6421081,1,2,1924,17,1,0,1,3,6,5,17
"2478",6485341,1,1,1954,19,1,2,2,1,1,1,19
"2479",6485343,6,1,1986,19,1,2,6,3,7,5,19
"2480",6485721,1,2,1941,NA,1,1,2,3,6,5,16
"2481",6485722,3,1,1936,16,1,1,2,3,6,5,16
"2482",6486361,1,1,1967,16,1,2,5,3,7,5,16
"2483",6486362,4,2,1928,16,1,2,1,3,6,5,16
"2484",6487251,1,2,1930,5,1,1,1,3,6,5,5
"2485",6487591,1,2,1945,5,1,1,4,1,1,4,5
"2486",6487592,7,1,1967,5,1,1,5,1,1,4,5
"2487",6487901,1,1,1928,1,1,2,2,3,6,5,1
"2488",6488411,1,2,1951,1,1,2,2,3,6,5,1
"2489",6488412,2,1,1955,3,1,2,2,3,6,5,1
"2490",6488431,1,2,1924,11,1,2,2,3,6,5,1
"2491",6488531,1,2,1937,1,1,2,2,3,6,5,1
"2492",6488631,1,2,1935,1,1,2,2,3,6,5,1
"2493",6488761,1,2,1937,1,1,2,2,3,6,5,1
"2494",6488881,1,2,1975,20,1,1,7,1,2,4,20
"2495",6488882,2,1,1969,20,1,1,5,1,2,4,20
"2496",6488891,1,2,1968,13,1,2,7,1,2,4,13
"2497",6488892,3,1,1967,13,1,2,5,1,2,3,13
"2498",6489141,1,1,1968,3,1,2,5,1,2,3,3
"2499",6489142,2,2,1975,3,1,2,3,1,2,4,3
"2500",6490151,1,1,1963,5,1,0,3,2,5,2,5
"2501",6490152,2,2,1963,5,1,0,4,3,7,5,5
"2502",6490153,6,2,1990,5,1,0,5,1,2,4,5
"2503",6490321,1,1,1950,5,1,0,3,2,5,2,5
"2504",6490323,6,1,1983,5,1,0,6,1,1,4,5
"2505",6490541,1,1,1966,5,1,0,3,1,1,2,5
"2506",6490542,2,2,1976,5,1,0,3,1,1,2,5
"2507",6490611,1,1,1961,5,1,0,3,2,5,4,5
"2508",6490612,2,2,1966,5,1,0,3,2,5,4,5
"2509",6490631,1,1,1953,5,1,0,4,2,5,4,5
"2510",6490632,2,2,1955,5,1,0,3,2,5,4,5
"2511",6490633,6,1,1976,5,1,0,5,2,5,4,5
"2512",6490671,1,1,1945,5,1,0,2,3,6,5,5
"2513",6490672,2,2,1949,5,1,0,2,3,6,5,5
"2514",6490673,6,1,1975,5,1,0,5,1,2,2,5
"2515",6490674,6,2,1986,5,1,0,5,1,2,4,5
"2516",6490711,1,1,1947,5,1,0,2,1,1,2,5
"2517",6490713,6,2,1987,5,1,0,5,1,2,2,5
"2518",6490714,6,2,1990,5,1,0,4,1,1,4,5
"2519",6490891,1,1,1964,5,1,0,3,1,1,2,5
"2520",6492071,1,1,1925,15,1,0,2,3,6,5,15
"2521",6492072,2,2,1931,15,1,0,1,3,6,5,15
"2522",6492231,1,2,1934,15,1,0,1,3,6,5,15
"2523",6492241,1,1,1927,15,1,0,2,3,6,5,15
"2524",6492242,2,2,1931,15,1,0,1,3,6,5,15
"2525",6492331,1,2,1930,15,1,0,1,3,6,5,15
"2526",6492333,8,1,1972,15,1,0,3,1,1,4,15
"2527",6493741,1,1,1930,1,1,0,2,3,6,5,1
"2528",6493751,1,1,1973,1,1,0,4,2,5,4,1
"2529",6493911,1,2,1936,20,1,0,2,3,6,5,1
"2530",6493931,1,2,1949,NA,1,0,2,3,7,5,1
"2531",6493932,2,1,1943,16,1,0,2,3,6,5,1
"2532",6500231,1,1,1965,18,1,2,3,1,1,2,18
"2533",6500271,1,1,1955,18,1,2,3,2,4,4,7
"2534",6500481,1,2,1946,19,1,3,5,3,6,5,19
"2535",6500482,7,1,1976,19,1,3,5,1,2,3,19
"2536",6500551,1,2,1958,15,1,2,2,3,7,5,15
"2537",6500791,1,2,1931,7,1,3,2,3,6,5,7
"2538",6500911,1,2,1945,14,1,0,3,3,6,5,14
"2539",6500912,2,1,1939,15,1,0,3,3,6,5,14
"2540",6501011,1,2,1946,19,1,2,5,3,6,5,19
"2541",6703381,1,1,1938,11,1,0,2,3,6,5,11
"2542",6703382,2,2,1940,16,1,0,1,3,6,5,11
"2543",6703383,6,2,1964,NA,1,0,4,1,1,1,11
"2544",6703621,1,2,1947,18,1,0,1,3,6,5,18
"2545",6703622,2,1,1939,18,1,0,2,3,6,5,18
"2546",6704851,1,1,1954,18,1,0,2,2,4,1,18
"2547",6704852,2,2,1959,18,1,0,3,1,1,1,18
"2548",6704981,1,2,1938,7,1,2,5,3,6,5,7
"2549",6704983,11,2,1934,7,1,2,1,3,6,5,7
"2550",6705651,1,1,1931,19,1,1,3,3,6,5,1
"2551",6705991,1,2,1968,NA,2,2,3,1,1,4,3
"2552",6706521,1,2,1935,14,1,2,6,3,6,5,16
"2553",6706681,1,1,1955,16,1,2,3,3,6,5,16
"2554",6706701,1,1,1939,16,1,2,2,3,6,5,16
"2555",6706702,2,2,1940,16,1,2,2,3,6,5,16
"2556",6706971,1,2,1938,1,1,2,2,3,6,5,1
"2557",6706981,1,2,1934,1,1,2,3,3,6,5,1
"2558",6706982,2,1,1921,1,1,2,5,3,6,5,1
"2559",6707111,1,2,1961,8,1,2,4,1,2,3,8
"2560",6707112,2,1,1963,8,1,2,4,3,6,5,8
"2561",6707491,1,1,1930,16,1,2,2,3,6,5,16
"2562",6707621,1,2,1947,18,1,0,2,3,6,5,18
"2563",6707971,1,1,1944,6,1,1,5,3,6,5,7
"2564",6707973,6,1,1977,7,1,1,5,1,2,4,7
"2565",6707991,1,1,1932,1,1,0,2,3,6,5,1
"2566",6708341,1,2,1962,19,1,2,5,3,7,5,19
"2567",6708342,2,1,1955,19,1,2,3,1,2,3,19
"2568",6708343,6,2,1989,19,1,2,5,3,7,5,19
"2569",6708531,1,2,1962,16,1,2,2,3,6,5,16
"2570",6708533,7,1,1986,16,1,2,3,1,1,4,16
"2571",6708535,4,1,1933,16,1,2,2,3,6,5,16
"2572",6708571,1,2,1973,16,1,2,3,3,7,5,16
"2573",6708572,2,1,1969,16,1,2,3,1,1,4,16
"2574",6708581,1,2,1952,16,1,2,3,3,6,5,16
"2575",6708651,1,2,1949,15,1,0,2,3,7,5,15
"2576",6708652,2,1,1948,15,1,0,2,3,6,5,15
"2577",6708654,6,2,1980,15,1,0,5,1,2,4,15
"2578",6708741,1,1,1954,18,1,0,5,1,2,4,18
"2579",6708761,1,1,1959,18,1,0,5,2,5,4,18
"2580",6709411,1,1,1960,16,1,0,5,1,3,3,16
"2581",6709471,1,2,1940,16,1,1,5,3,7,5,16
"2582",6709472,2,1,1937,16,1,1,8,3,6,5,16
"2583",6709871,1,2,1926,3,1,0,3,3,6,5,3
"2584",6710231,1,2,1935,5,1,2,2,3,6,5,12
"2585",6710232,7,1,1969,12,1,2,2,3,6,5,12
"2586",6710331,1,2,1959,12,1,2,4,2,5,4,12
"2587",6710332,2,1,1956,12,1,2,5,2,4,1,12
"2588",6710333,6,1,1982,12,1,2,5,2,5,4,12
"2589",6710961,1,2,1927,8,1,2,1,3,6,5,8
"2590",6710962,2,1,1922,8,1,2,1,3,6,5,8
"2591",6711041,1,2,1931,8,1,2,1,3,6,5,8
"2592",6711042,2,1,1926,8,1,2,1,3,6,5,8
"2593",6711051,1,1,1960,8,1,2,5,3,6,5,8
"2594",6711052,4,2,1933,8,1,2,2,3,6,5,8
"2595",6711351,1,2,1929,19,1,3,2,3,6,5,19
"2596",6711361,1,1,1960,19,1,3,2,1,2,4,19
"2597",6711491,1,1,1924,7,1,2,5,3,6,5,7
"2598",6711501,1,1,1952,7,1,2,7,1,3,3,7
"2599",6711502,2,2,1948,7,1,2,5,3,6,5,7
"2600",6711521,1,2,1968,1,1,0,5,3,7,5,1
"2601",6711522,2,1,1966,1,1,0,7,2,4,4,1
"2602",6711531,1,1,1950,1,1,0,5,3,6,5,1
"2603",6711731,1,1,1940,1,1,2,3,3,6,5,1
"2604",6711971,1,2,1915,1,1,0,2,3,6,5,1
"2605",6712001,1,2,1933,11,1,0,1,3,6,5,11
"2606",6712002,2,1,1928,11,1,0,1,3,6,5,11
"2607",6712003,6,1,1975,11,1,0,3,1,1,2,11
"2608",6712061,1,1,1965,11,1,2,7,1,2,4,11
"2609",6712062,2,2,1969,11,1,2,4,1,2,4,11
"2610",6712351,1,2,1943,16,1,0,2,3,6,5,16
"2611",6712352,2,1,1936,16,1,0,2,3,6,5,16
"2612",6712441,1,1,1973,16,1,2,5,1,2,2,16
"2613",6712961,1,2,1925,19,1,2,2,3,6,5,19
"2614",6713001,1,1,1965,19,1,2,2,1,1,4,19
"2615",6713621,1,2,1955,9,1,2,7,1,2,3,9
"2616",6713721,1,1,1935,8,1,2,7,2,5,2,8
"2617",6713722,2,2,1938,8,1,2,5,2,5,2,8
"2618",6714081,1,2,1921,15,1,3,5,3,6,5,15
"2619",6714311,1,1,1936,16,1,2,7,3,6,5,9
"2620",6714312,7,1,1971,9,1,2,5,3,6,5,9
"2621",6714801,1,1,1969,5,1,2,4,1,2,4,5
"2622",6715121,1,2,1928,1,1,0,2,3,6,5,1
"2623",6715201,1,2,1962,11,1,0,3,3,7,5,11
"2624",6715202,2,1,1964,11,1,0,3,2,5,4,11
"2625",6715681,1,2,1937,19,1,1,2,3,6,5,1
"2626",6715821,1,2,1948,16,1,1,3,3,6,5,3
"2627",6715822,2,1,1944,16,1,1,3,3,6,5,3
"2628",6715823,6,1,1984,3,1,1,4,1,1,2,3
"2629",6716031,1,1,1952,5,1,0,3,1,1,2,1
"2630",6716032,7,2,1980,1,1,0,3,1,1,2,1
"2631",6716321,1,2,1964,3,1,0,5,1,1,4,3
"2632",6716322,2,1,1969,NA,1,0,7,1,1,1,3
"2633",6716351,1,1,1962,16,1,0,2,2,5,4,3
"2634",6716451,1,1,1924,1,1,0,2,3,6,5,1
"2635",6716452,2,2,1923,3,1,0,2,3,6,5,1
"2636",6716453,6,2,1958,1,1,0,3,1,1,2,1
"2637",6716981,1,1,1969,11,1,0,3,1,1,4,11
"2638",6716982,4,1,1938,11,1,0,1,3,6,5,11
"2639",6717321,1,1,1927,19,1,2,1,3,6,5,19
"2640",6717322,2,2,1931,19,1,2,2,3,6,5,19
"2641",6717323,6,2,1968,19,1,2,3,1,1,3,19
"2642",6717331,1,1,1961,19,1,2,5,2,4,1,19
